-4536.2	258.314	-158.987	10.5418	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7655	14.8294	574.448	-22.4098	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
229.167	4929.46	9.57707	157.587	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3572	16.5527	-20.9641	-285.099	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
-6257.94	357.519	-194.16	12.4495	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1534	17.2835	676.273	-27.0543	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
318.896	6953.69	11.0993	199.979	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6228	19.0724	-22.0976	-329.289	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
-8044.52	425.358	-225.738	13.519	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7262	19.8982	767.191	-29.2265	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
385.41	8935.83	11.9805	233.83	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0322	21.0925	-22.7883	-364.324	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
-9800.4	486.168	-250.215	14.2431	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6627	21.7821	845.206	-31.1975	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
450.624	10874.1	12.7995	261.045	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.8723	22.7879	-23.99	-398.926	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
-11760.8	569.051	-275.179	15.1536	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3817	23.4069	925.918	-34.1162	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
530.064	12927.8	13.3923	286.407	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3403	23.996	-24.0687	-428.711	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
-13812.8	624.575	-299.738	15.895	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2617	24.3582	1006.58	-36.476	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
591.828	14717.6	13.8028	303.2	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8275	24.8845	-24.4083	-445.067	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
-15566.5	691.747	-313.721	16.3046	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8919	24.7135	1069.69	-39.0153	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
647.847	16030	13.6153	308.075	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0021	25.2596	-23.7582	-458.959	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
-17342.7	725.602	-327.757	16.2486	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1222	24.9297	1130.43	-39.8196	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
673.964	17211.8	12.7918	310.201	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1089	25.037	-22.0231	-469.569	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
-19203.6	717.807	-341.97	15.6001	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8072	24.8688	1193.32	-38.5351	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
652.682	17969.8	11.5513	304.932	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6216	24.6394	-20.1209	-466.548	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
-20438.9	690.001	-342.974	14.6583	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1731	24.5504	1224.58	-36.8248	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
617.52	17993.8	10.3655	288.471	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6378	23.8081	-19.0255	-465.294	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
-21916.7	695.973	-347.413	14.2151	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9447	23.527	1263.98	-36.6619	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
604.808	18069.5	9.25115	274.442	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8227	22.787	-17.163	-458.984	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
-23061.5	654.481	-347.457	13.1383	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.4965	22.3082	1285.47	-34.0805	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
552.526	17676	7.73581	255.041	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5133	21.6677	-14.8761	-449.912	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
-24061.4	581.85	-345.161	11.6708	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7177	21.1152	1297.91	-29.8723	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
479.41	17043.9	6.38291	234.156	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8599	20.9538	-13.0646	-437.428	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
-24844.2	521.454	-339.371	10.503	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4667	20.2155	1298.22	-26.5468	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
422.478	16281.8	5.29677	213.46	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3229	19.6585	-11.4224	-424.798	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
-25534.3	460.369	-333.159	9.51474	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5038	19.6984	1292.55	-23.6191	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
374.996	15491.8	4.41356	194.327	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2641	19.1598	-10.1184	-411.136	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
-26087.1	411.357	-325.627	8.48922	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5285	18.727	1279.59	-20.5783	97.5286	18.727	97.45	18.506	0.868716	-0.503009
323.804	14263.5	3.66814	171.208	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2105	18.3739	-8.95117	-385.565	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
-25676.2	360.201	-307.101	7.58207	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0362	17.357	1225.42	-17.9225	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
286.076	12966.4	3.1668	149.27	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9969	16.9882	-8.30102	-367.301	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
-25722.3	339.802	-295.278	7.03066	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.204	16.5368	1190.92	-16.4544	101.204	16.5368	101.065	16.497	0.991362	-0.513687
264.676	11993.5	2.76069	132.555	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.387	16.3992	-7.55066	-347.639	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
-25533.8	307.026	-282.011	6.35212	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.003	15.353	1147.55	-14.4451	103.003	15.353	103.119	15.4967	1.11708	-0.508169
235.706	10704.2	2.49996	113.678	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2708	-7.1503	-317.58	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
-24387.7	296.424	-259.257	5.83589	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.541	14.4413	1066.41	-13.1586	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
217.389	9206.94	2.35009	93.8985	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.831	14.0482	-7.0134	-284.394	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
-22713.6	300.731	-232.829	5.51724	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.084	13.6604	966.672	-12.5225	108.084	13.6604	108.122	13.644	1.47592	-0.423202
212.318	8146.8	2.55367	79.8547	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.534	13.5714	-7.89352	-262.073	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
-21782.5	389.354	-215.268	6.18853	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.063	12.5814	899.936	-15.7255	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
240.194	7441.55	2.88407	70.286	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4877	-9.14813	-242.878	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
-20860.2	511.042	-199.224	6.89399	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.801	12.5506	836.772	-19.2081	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
271.921	6899.04	3.26655	62.5876	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.687	12.1036	-10.6099	-226.59	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
-20123.1	658.192	-185.887	7.74401	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.953	12.0009	783.779	-23.3183	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
320.627	6830.87	3.91755	59.6259	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.695	12.2918	-13.0125	-223.847	120.695	12.2918	120.743	12.3289	2.21139	0.128528
-20392	892.785	-182.18	9.57803	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.568	12.8297	770.11	-31.097	123.568	12.8297	122.95	12.5114	2.29835	0.246599
420.631	7413.67	4.86914	62.7057	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.894	12.7743	-16.5843	-238.641	124.894	12.7743	125.242	12.8125	2.37624	0.369827
-22194	1241.2	-192.074	11.916	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.853	13.3273	811.725	-41.3441	127.853	13.3273	127.609	13.2365	2.44434	0.495787
564.642	8627.59	6.16404	70.6432	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.947	13.6963	-21.2328	-267.564	129.947	13.6963	130.042	13.7853	2.50232	0.621879
-25422.1	1705.8	-213.275	15.6588	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.092	14.507	899.491	-56.6011	132.092	14.507	132.53	14.458	2.55028	0.74543
821.024	10990.3	8.18369	88.0708	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.074	15.0475	-28.2333	-324.104	135.074	15.0475	135.066	15.2513	2.58865	0.863795
-31477.2	2419.96	-256.451	20.893	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.561	16.2147	1074.45	-78.0531	137.561	16.2147	137.639	16.1592	2.61821	0.974442
1251.56	15387.7	11.6888	120.538	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.008	-39.0587	-417.533	140.331	17.008	140.242	17.1733	2.63994	1.07503
-41093.5	3512.44	-325.072	28.665	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.888	17.9918	1345.17	-109.159	142.888	17.9918	142.868	18.2829	2.65497	1.16346
1919.64	21959.7	16.5322	168.065	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1617	-51.2009	-524.704	145.392	19.1617	145.51	19.4754	2.66445	1.23795
-52765	4805.98	-406.006	37.8308	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4754	1650.78	-144.003	148.251	20.4754	148.163	20.7364	2.66951	1.29702
2878.52	31373.3	23.3146	234.845	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.686	22.1142	-64.6943	-644.718	150.686	22.1142	150.825	22.0502	2.67111	1.33953
-66143.1	6283.7	-495.408	47.8584	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.422	23.4909	1969.58	-180.1	153.422	23.4909	153.491	23.3999	2.66999	1.3647
3997.87	42130.7	31.0487	308.013	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8085	-75.8245	-734.931	156.047	24.8084	156.159	24.7682	2.66666	1.37208
-76570.8	7536.08	-558.261	56.0669	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.905	26.0308	2182.93	-208.405	158.905	26.0308	158.827	26.1372	2.66127	1.36157
5220.4	53118.1	39.3446	379.533	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.412	27.4256	-88.5163	-829.502	161.412	27.4256	161.493	27.4891	2.65371	1.33344
-87968.7	9012.18	-624.703	65.0539	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.625	28.7683	2398.41	-238.627	163.625	28.7683	164.155	28.8064	2.64354	1.28825
6694.92	65758.9	48.5626	458.81	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.828	30.2062	-100.189	-919.262	166.828	30.2062	166.809	30.0721	2.63006	1.22694
-99687	10478	-691.045	73.6454	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.097	31.3717	2603.8	-266.07	169.097	31.3717	169.452	31.2706	2.61238	1.15075
7991.22	76679.1	56.2913	522.426	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.175	32.3404	-107.437	-966.265	172.175	32.3404	172.079	32.3873	2.58945	1.06126
-106371	11429.8	-719.581	78.3077	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.643	33.4625	2693.82	-281.537	174.643	33.4625	174.685	33.4095	2.56021	0.960341
9148.71	86013.2	62.5942	572.559	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.201	-117.216	-1042.45	177.03	34.2009	177.261	34.3262	2.52363	0.850119
-117621	12816.8	-777.785	86.0583	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.145	35.1423	2867.73	-305.246	180.145	35.1423	179.799	35.1289	2.47883	0.732949
10531.8	97414.7	70.1271	634.255	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.753	-123.521	-1086.93	182.599	35.753	182.292	35.8114	2.42515	0.611338
-124740	13756.1	-806.373	90.3106	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.732	36.5155	2955.56	-318.781	184.732	36.5155	184.73	36.37	2.36226	0.487877
11273.6	102970	73.0461	655.542	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.946	36.9405	-126.732	-1109.69	186.946	36.9404	187.103	36.804	2.29017	0.365145
-130364	14457.4	-824.757	92.8956	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4052	3021.89	-328.054	189.465	37.4052	189.401	37.1147	2.20928	0.245623
11853.9	107610	75.1092	670.164	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5631	-130.187	-1133.84	191.735	37.5631	191.615	37.3064	2.12037	0.131591
-136461	15226.6	-844.564	95.9919	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.471	37.2789	3094.4	-339.2	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
12519.5	112610	77.3845	686.75	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.991	37.3991	-133.153	-1157.02	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
-142432	15940.2	-863.515	98.7269	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.725	37.7286	3162.37	-348.859	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
12988.8	116117	78.5285	693.667	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.294	37.2862	-134.763	-1166.71	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
-147001	16519.4	-872.887	100.362	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.549	36.9973	3207.54	-356.066	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
13407.4	119130	79.0372	697.351	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.962	36.4568	-136.37	-1184.33	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
-152723	17116.3	-889.47	102.284	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.991	36.1967	3270.11	-363.213	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
13566	120461	78.3452	691.297	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
